B0101 B0101,0.0 0.0,0.0 0.0.1,INDIA INDIA,Total Total,10-14 15-19,132709212.0 120526449.0,69418835.0 63982396.0,63290377.0 56544053.0,3244439.0 17703310.0,2033172.0 12721891.0,1211267.0 4981419.0,1542262.0 3054963.0,779362.0 1645507.0,762900.0 1409456.0,2808324.0 9458107.0,1450309.0 5330282.0,1358015.0 4127825.0,1263407.0 6501739.0,726515.0 4165965.0,536892.0 2335774.0,125114187.0 90310069.0,65155992.0 44284716.0,59958195.0 46025353.0,2853891.0 15134928.0,1577333.0 8423500.0,1276558.0 6711428.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,5-9,8266455.0,4309693.0,3956762.0,59120.0,32195.0,26925.0,28060.0,13892.0,14168.0,48550.0,24488.0,24062.0,12596.0,6593.0,6003.0,8130725.0,4239118.0,3891607.0,53123.0,28125.0,24998.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,10-14,8564501.0,4439329.0,4125172.0,227190.0,136763.0,90427.0,140143.0,69417.0,70726.0,197176.0,97111.0,100065.0,93711.0,51027.0,42684.0,7999992.0,4136038.0,3863954.0,130990.0,73488.0,57502.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,15-19,7446789.0,3980072.0,3466717.0,1319093.0,904914.0,414179.0,262227.0,133078.0,129149.0,804464.0,418764.0,385700.0,558899.0,336210.0,222689.0,5061005.0,2523316.0,2537689.0,617238.0,360413.0,256825.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,20-24,6727579.0,3554088.0,3173491.0,2648195.0,1912468.0,735727.0,226248.0,102649.0,123599.0,1138908.0,558615.0,580293.0,795902.0,472786.0,323116.0,2714228.0,980356.0,1733872.0,641250.0,335922.0,305328.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,25-29,5787506.0,2988325.0,2799181.0,2988644.0,2180464.0,808180.0,168674.0,65342.0,103332.0,1002012.0,446452.0,555560.0,660861.0,366939.0,293922.0,1628176.0,296067.0,1332109.0,334615.0,130871.0,203744.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,30-34,5214960.0,2650705.0,2564255.0,2972289.0,2132963.0,839326.0,140592.0,47526.0,93066.0,885071.0,353291.0,531780.0,560653.0,286523.0,274130.0,1217008.0,116925.0,1100083.0,176643.0,45377.0,131266.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,35-39,4861671.0,2493464.0,2368207.0,2901257.0,2068377.0,832880.0,124409.0,41166.0,83243.0,804859.0,310683.0,494176.0,497477.0,247798.0,249679.0,1031146.0,73238.0,957908.0,119078.0,22210.0,96868.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,40-49,7737435.0,4032686.0,3704749.0,4750410.0,3419357.0,1331053.0,184604.0,59672.0,124932.0,1191059.0,442776.0,748283.0,696702.0,339929.0,356773.0,1611362.0,110881.0,1500481.0,136941.0,24571.0,112370.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,50-59,4752449.0,2476765.0,2275684.0,2813690.0,2070947.0,742743.0,117386.0,36566.0,80820.0,657412.0,240357.0,417055.0,338154.0,165629.0,172525.0,1163961.0,128895.0,1035066.0,65619.0,15382.0,50237.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,60-69,3414471.0,1669468.0,1745003.0,1429971.0,1045822.0,384149.0,108393.0,39188.0,69205.0,412842.0,168965.0,243877.0,178908.0,91555.0,87353.0,1463265.0,415493.0,1047772.0,49841.0,17602.0,32239.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,70-79,1630776.0,790053.0,840723.0,449111.0,348234.0,100877.0,47144.0,22107.0,25037.0,126740.0,64134.0,62606.0,44848.0,26290.0,18558.0,1007781.0,355578.0,652203.0,16991.0,6839.0,10152.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,80+,668069.0,310035.0,358034.0,124033.0,95452.0,28581.0,13539.0,7212.0,6327.0,34545.0,17987.0,16558.0,12534.0,7224.0,5310.0,495952.0,189384.0,306568.0,6059.0,2641.0,3418.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,Age not stated,82862.0,43376.0,39486.0,19116.0,14109.0,5007.0,1069.0,508.0,561.0,5888.0,2959.0,2929.0,2806.0,1630.0,1176.0,56789.0,25800.0,30989.0,1787.0,868.0,919.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,15-59,42528389.0,22176105.0,20352284.0,20393578.0,14689490.0,5704088.0,1224140.0,485999.0,738141.0,6483785.0,2770938.0,3712847.0,4108648.0,2215814.0,1892834.0,14426886.0,4229678.0,10197208.0,2091384.0,934746.0,1156638.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Total,60+,5713316.0,2769556.0,2943760.0,2003115.0,1489508.0,513607.0,169076.0,68507.0,100569.0,574127.0,251086.0,323041.0,236290.0,125069.0,111221.0,2966998.0,960455.0,2006543.0,72891.0,27082.0,45809.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,Total,52557404.0,27149388.0,25408016.0,16729558.0,11488183.0,5241375.0,1422098.0,558535.0,863563.0,6563542.0,2695259.0,3868283.0,3996063.0,2092901.0,1903162.0,27842206.0,12407411.0,15434795.0,1259563.0,567113.0,692450.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,5-9,6347575.0,3292243.0,3055332.0,45515.0,24435.0,21080.0,27188.0,13382.0,13806.0,38384.0,19150.0,19234.0,9762.0,5040.0,4722.0,6236488.0,3235276.0,3001212.0,37605.0,19681.0,17924.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,10-14,6481035.0,3338101.0,3142934.0,185004.0,106851.0,78153.0,135557.0,66724.0,68833.0,176475.0,85070.0,91405.0,84522.0,45168.0,39354.0,5983999.0,3079456.0,2904543.0,90977.0,49894.0,41083.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,15-19,5359720.0,2862347.0,2497373.0,1066417.0,699331.0,367086.0,245524.0,121796.0,123728.0,732698.0,370213.0,362485.0,508877.0,299728.0,209149.0,3315081.0,1671007.0,1644074.0,380929.0,222059.0,158870.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,20-24,4678759.0,2481628.0,2197131.0,2045391.0,1407773.0,637618.0,204490.0,88097.0,116393.0,1026471.0,481722.0,544749.0,713562.0,412392.0,301170.0,1402407.0,504036.0,898371.0,306647.0,161271.0,145376.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,25-29,3990858.0,2067454.0,1923404.0,2179013.0,1508368.0,670645.0,148959.0,53343.0,95616.0,894425.0,376723.0,517702.0,586883.0,315089.0,271794.0,768461.0,129020.0,639441.0,139856.0,50370.0,89486.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,30-34,3638969.0,1841507.0,1797462.0,2138444.0,1451545.0,686899.0,123990.0,38652.0,85338.0,791044.0,296962.0,494082.0,499664.0,246125.0,253539.0,585491.0,54348.0,531143.0,81405.0,17806.0,63599.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,35-39,3407607.0,1750469.0,1657138.0,2087907.0,1417032.0,670875.0,109516.0,33758.0,75758.0,718491.0,262481.0,456010.0,443871.0,214269.0,229602.0,491693.0,37198.0,454495.0,58578.0,9958.0,48620.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,40-49,5362768.0,2788138.0,2574630.0,3374750.0,2306479.0,1068271.0,163466.0,49277.0,114189.0,1067529.0,375055.0,692474.0,626483.0,296212.0,330271.0,757023.0,57327.0,699696.0,74579.0,12158.0,62421.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,50-59,3284637.0,1692072.0,1592565.0,1993108.0,1390743.0,602365.0,105915.0,31065.0,74850.0,593041.0,205345.0,387696.0,306194.0,146092.0,160102.0,592573.0,64919.0,527654.0,40009.0,7922.0,32087.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,60-69,2491555.0,1209565.0,1281990.0,1137528.0,812282.0,325246.0,99846.0,34963.0,64883.0,374797.0,147900.0,226897.0,162246.0,81580.0,80666.0,879384.0,214420.0,664964.0,32467.0,9497.0,22970.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,70-79,1211625.0,586682.0,624943.0,367887.0,281669.0,86218.0,44102.0,20416.0,23686.0,115182.0,57029.0,58153.0,40694.0,23670.0,17024.0,684454.0,227568.0,456886.0,12045.0,4520.0,7525.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,80+,491426.0,232111.0,259315.0,98452.0,74751.0,23701.0,12646.0,6652.0,5994.0,30844.0,15692.0,15152.0,11138.0,6317.0,4821.0,349484.0,135016.0,214468.0,3708.0,1587.0,2121.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,Age not stated,47310.0,24875.0,22435.0,10142.0,6924.0,3218.0,899.0,410.0,489.0,4161.0,1917.0,2244.0,2167.0,1219.0,948.0,32108.0,15624.0,16484.0,758.0,390.0,368.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,15-59,29723318.0,15483615.0,14239703.0,14885030.0,10181271.0,4703759.0,1101860.0,415988.0,685872.0,5823699.0,2368501.0,3455198.0,3685534.0,1929907.0,1755627.0,7912729.0,2517855.0,5394874.0,1082003.0,481544.0,600459.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Rural,60+,4194606.0,2028358.0,2166248.0,1603867.0,1168702.0,435165.0,156594.0,62031.0,94563.0,520823.0,220621.0,300202.0,214078.0,111567.0,102511.0,1913322.0,577004.0,1336318.0,48220.0,15604.0,32616.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,Total,20069405.0,10462918.0,9606487.0,5972561.0,4873882.0,1098679.0,140390.0,79788.0,60602.0,745984.0,451323.0,294661.0,457988.0,307232.0,150756.0,13210470.0,5057925.0,8152545.0,1090612.0,497196.0,593416.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,5-9,1918880.0,1017450.0,901430.0,13605.0,7760.0,5845.0,872.0,510.0,362.0,10166.0,5338.0,4828.0,2834.0,1553.0,1281.0,1894237.0,1003842.0,890395.0,15518.0,8444.0,7074.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,10-14,2083466.0,1101228.0,982238.0,42186.0,29912.0,12274.0,4586.0,2693.0,1893.0,20701.0,12041.0,8660.0,9189.0,5859.0,3330.0,2015993.0,1056582.0,959411.0,40013.0,23594.0,16419.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,15-19,2087069.0,1117725.0,969344.0,252676.0,205583.0,47093.0,16703.0,11282.0,5421.0,71766.0,48551.0,23215.0,50022.0,36482.0,13540.0,1745924.0,852309.0,893615.0,236309.0,138354.0,97955.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,20-24,2048820.0,1072460.0,976360.0,602804.0,504695.0,98109.0,21758.0,14552.0,7206.0,112437.0,76893.0,35544.0,82340.0,60394.0,21946.0,1311821.0,476320.0,835501.0,334603.0,174651.0,159952.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,25-29,1796648.0,920871.0,875777.0,809631.0,672096.0,137535.0,19715.0,11999.0,7716.0,107587.0,69729.0,37858.0,73978.0,51850.0,22128.0,859715.0,167047.0,692668.0,194759.0,80501.0,114258.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,30-34,1575991.0,809198.0,766793.0,833845.0,681418.0,152427.0,16602.0,8874.0,7728.0,94027.0,56329.0,37698.0,60989.0,40398.0,20591.0,631517.0,62577.0,568940.0,95238.0,27571.0,67667.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,35-39,1454064.0,742995.0,711069.0,813350.0,651345.0,162005.0,14893.0,7408.0,7485.0,86368.0,48202.0,38166.0,53606.0,33529.0,20077.0,539453.0,36040.0,503413.0,60500.0,12252.0,48248.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,40-49,2374667.0,1244548.0,1130119.0,1375660.0,1112878.0,262782.0,21138.0,10395.0,10743.0,123530.0,67721.0,55809.0,70219.0,43717.0,26502.0,854339.0,53554.0,800785.0,62362.0,12413.0,49949.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,50-59,1467812.0,784693.0,683119.0,820582.0,680204.0,140378.0,11471.0,5501.0,5970.0,64371.0,35012.0,29359.0,31960.0,19537.0,12423.0,571388.0,63976.0,507412.0,25610.0,7460.0,18150.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,60-69,922916.0,459903.0,463013.0,292443.0,233540.0,58903.0,8547.0,4225.0,4322.0,38045.0,21065.0,16980.0,16662.0,9975.0,6687.0,583881.0,201073.0,382808.0,17374.0,8105.0,9269.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,70-79,419151.0,203371.0,215780.0,81224.0,66565.0,14659.0,3042.0,1691.0,1351.0,11558.0,7105.0,4453.0,4154.0,2620.0,1534.0,323327.0,128010.0,195317.0,4946.0,2319.0,2627.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,80+,176643.0,77924.0,98719.0,25581.0,20701.0,4880.0,893.0,560.0,333.0,3701.0,2295.0,1406.0,1396.0,907.0,489.0,146468.0,54368.0,92100.0,2351.0,1054.0,1297.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,Age not stated,35552.0,18501.0,17051.0,8974.0,7185.0,1789.0,170.0,98.0,72.0,1727.0,1042.0,685.0,639.0,411.0,228.0,24681.0,10176.0,14505.0,1029.0,478.0,551.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,15-59,12805071.0,6692490.0,6112581.0,5508548.0,4508219.0,1000329.0,122280.0,70011.0,52269.0,660086.0,402437.0,257649.0,423114.0,285907.0,137207.0,6514157.0,1711823.0,4802334.0,1009381.0,453202.0,556179.0
B0101,23.0,0.0,State - MADHYA PRADESH (23),Urban,60+,1518710.0,741198.0,777512.0,399248.0,320806.0,78442.0,12482.0,6476.0,6006.0,53304.0,30465.0,22839.0,22212.0,13502.0,8710.0,1053676.0,383451.0,670225.0,24671.0,11478.0,13193.0
B0101,24.0,0.0,State - GUJARAT (24),Total,Total,60439692.0,31491260.0,28948432.0,20365374.0,16567695.0,3797679.0,471843.0,183438.0,288405.0,3930530.0,1249781.0,2680749.0,1069845.0,564562.0,505283.0,35671945.0,13490346.0,22181599.0,1221996.0,541855.0,680141.0
B0101,24.0,0.0,State - GUJARAT (24),Total,5-9,5835836.0,3126401.0,2709435.0,45496.0,28513.0,16983.0,9531.0,4842.0,4689.0,32246.0,16489.0,15757.0,6528.0,3607.0,2921.0,5748563.0,3076557.0,2672006.0,30694.0,16794.0,13900.0
B0101,24.0,0.0,State - GUJARAT (24),Total,10-14,6149445.0,3283834.0,2865611.0,204822.0,136922.0,67900.0,44614.0,20445.0,24169.0,126368.0,52976.0,73392.0,36891.0,19665.0,17226.0,5773641.0,3073491.0,2700150.0,73401.0,40914.0,32487.0
B0101,24.0,0.0,State - GUJARAT (24),Total,15-19,5865760.0,3146110.0,2719650.0,1233591.0,946960.0,286631.0,88651.0,41114.0,47537.0,472005.0,205856.0,266149.0,185775.0,110498.0,75277.0,4071513.0,1952180.0,2119333.0,322215.0,190669.0,131546.0
B0101,24.0,0.0,State - GUJARAT (24),Total,20-24,5780722.0,3046127.0,2734595.0,2444959.0,2017588.0,427371.0,73684.0,33121.0,40563.0,613615.0,254699.0,358916.0,231756.0,141107.0,90649.0,2648464.0,740719.0,1907745.0,327625.0,166040.0,161585.0
B0101,24.0,0.0,State - GUJARAT (24),Total,25-29,5278822.0,2767283.0,2511539.0,2806213.0,2340893.0,465320.0,50483.0,19990.0,30493.0,536122.0,192014.0,344108.0,171275.0,96870.0,74405.0,1886004.0,214386.0,1671618.0,167391.0,58852.0,108539.0
B0101,24.0,0.0,State - GUJARAT (24),Total,30-34,4770528.0,2467024.0,2303504.0,2724147.0,2227995.0,496152.0,39678.0,12880.0,26798.0,471436.0,131590.0,339846.0,124330.0,60725.0,63605.0,1535267.0,94559.0,1440708.0,88721.0,20280.0,68441.0
B0101,24.0,0.0,State - GUJARAT (24),Total,35-39,4341225.0,2258335.0,2082890.0,2582199.0,2085642.0,496557.0,32333.0,9504.0,22829.0,407974.0,98167.0,309807.0,96750.0,42555.0,54195.0,1318719.0,65022.0,1253697.0,63576.0,11265.0,52311.0
B0101,24.0,0.0,State - GUJARAT (24),Total,40-49,7179489.0,3705748.0,3473741.0,4269409.0,3439817.0,829592.0,50951.0,13607.0,37344.0,634174.0,133903.0,500271.0,123049.0,49993.0,73056.0,2224955.0,118421.0,2106534.0,75625.0,13373.0,62252.0
B0101,24.0,0.0,State - GUJARAT (24),Total,50-59,4752130.0,2447361.0,2304769.0,2571719.0,2121606.0,450113.0,36995.0,10253.0,26742.0,371487.0,82637.0,288850.0,57312.0,23191.0,34121.0,1771929.0,232865.0,1539064.0,37264.0,10076.0,27188.0
B0101,24.0,0.0,State - GUJARAT (24),Total,60-69,2897824.0,1401261.0,1496563.0,1035756.0,853037.0,182719.0,28246.0,10070.0,18176.0,182858.0,50797.0,132061.0,24223.0,10440.0,13783.0,1650964.0,487357.0,1163607.0,22775.0,8394.0,14381.0
B0101,24.0,0.0,State - GUJARAT (24),Total,70-79,1339673.0,613863.0,725810.0,290661.0,241517.0,49144.0,11588.0,5189.0,6399.0,51037.0,18643.0,32394.0,6079.0,2915.0,3164.0,986387.0,348514.0,637873.0,6905.0,2637.0,4268.0
B0101,24.0,0.0,State - GUJARAT (24),Total,80+,549062.0,230477.0,318585.0,80288.0,65487.0,14801.0,3413.0,1661.0,1752.0,14731.0,5544.0,9187.0,2132.0,1059.0,1073.0,450630.0,157785.0,292845.0,2571.0,1025.0,1546.0
B0101,24.0,0.0,State - GUJARAT (24),Total,Age not stated,238844.0,125546.0,113298.0,76114.0,61718.0,14396.0,1676.0,762.0,914.0,16477.0,6466.0,10011.0,3745.0,1937.0,1808.0,144577.0,56600.0,87977.0,3233.0,1536.0,1697.0
B0101,24.0,0.0,State - GUJARAT (24),Total,15-59,37968676.0,19837988.0,18130688.0,18632237.0,15180501.0,3451736.0,372775.0,140469.0,232306.0,3506813.0,1098866.0,2407947.0,990247.0,524939.0,465308.0,15456851.0,3418152.0,12038699.0,1082417.0,470555.0,611862.0
B0101,24.0,0.0,State - GUJARAT (24),Total,60+,4786559.0,2245601.0,2540958.0,1406705.0,1160041.0,246664.0,43247.0,16920.0,26327.0,248626.0,74984.0,173642.0,32434.0,14414.0,18020.0,3087981.0,993656.0,2094325.0,32251.0,12056.0,20195.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,Total,34694609.0,17799159.0,16895450.0,11878120.0,9141339.0,2736781.0,387504.0,135865.0,251639.0,3304468.0,894380.0,2410088.0,878699.0,439937.0,438762.0,19124517.0,7627575.0,11496942.0,612129.0,265825.0,346304.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,5-9,3608635.0,1902056.0,1706579.0,24168.0,14227.0,9941.0,8471.0,4236.0,4235.0,18068.0,8587.0,9481.0,3582.0,1912.0,1670.0,3557928.0,1875006.0,1682922.0,16363.0,8637.0,7726.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,10-14,3787881.0,1989379.0,1798502.0,132237.0,82209.0,50028.0,40985.0,18444.0,22541.0,102128.0,39574.0,62554.0,29893.0,15428.0,14465.0,3512531.0,1849152.0,1663379.0,42552.0,22650.0,19902.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,15-19,3406534.0,1781574.0,1624960.0,777370.0,559280.0,218090.0,76817.0,33755.0,43062.0,403948.0,163686.0,240262.0,157415.0,90869.0,66546.0,2148399.0,1024853.0,1123546.0,177842.0,101944.0,75898.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,20-24,3129114.0,1613761.0,1515353.0,1391798.0,1085504.0,306294.0,59272.0,23781.0,35491.0,515733.0,191878.0,323855.0,192366.0,113038.0,79328.0,1162311.0,312598.0,849713.0,159835.0,78642.0,81193.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,25-29,2767541.0,1439403.0,1328138.0,1522997.0,1200790.0,322207.0,39370.0,13383.0,25987.0,446970.0,137584.0,309386.0,141631.0,76500.0,65131.0,758204.0,87646.0,670558.0,76147.0,26380.0,49767.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,30-34,2567865.0,1309468.0,1258397.0,1523163.0,1170284.0,352879.0,30485.0,8082.0,22403.0,397250.0,91177.0,306073.0,102484.0,46997.0,55487.0,616967.0,39925.0,577042.0,40871.0,8956.0,31915.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,35-39,2379877.0,1230816.0,1149061.0,1484906.0,1131268.0,353638.0,24498.0,5804.0,18694.0,343642.0,65644.0,277998.0,78415.0,31739.0,46676.0,526831.0,28100.0,498731.0,28851.0,4907.0,23944.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,40-49,3979722.0,2035185.0,1944537.0,2489020.0,1891565.0,597455.0,39364.0,8144.0,31220.0,537955.0,85932.0,452023.0,98780.0,35769.0,63011.0,913383.0,49544.0,863839.0,34990.0,5292.0,29698.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,50-59,2666539.0,1342128.0,1324411.0,1521652.0,1194945.0,326707.0,30070.0,6499.0,23571.0,316680.0,52858.0,263822.0,45968.0,16137.0,29831.0,798137.0,87826.0,710311.0,17390.0,3277.0,14113.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,60-69,1730312.0,817959.0,912353.0,712323.0,570100.0,142223.0,23956.0,7587.0,16369.0,156514.0,36185.0,120329.0,19219.0,7400.0,11819.0,837519.0,204087.0,633432.0,10909.0,2903.0,8006.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,70-79,821729.0,370145.0,451584.0,209304.0,171654.0,37650.0,10091.0,4303.0,5788.0,42356.0,13749.0,28607.0,4684.0,2109.0,2575.0,559978.0,180439.0,379539.0,3669.0,1141.0,2528.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,80+,332285.0,139154.0,193131.0,50705.0,40559.0,10146.0,2887.0,1354.0,1533.0,11252.0,3693.0,7559.0,1486.0,681.0,805.0,267441.0,93548.0,173893.0,1228.0,437.0,791.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,Age not stated,115682.0,59273.0,56409.0,38477.0,28954.0,9523.0,1238.0,493.0,745.0,11972.0,3833.0,8139.0,2776.0,1358.0,1418.0,63995.0,25993.0,38002.0,1482.0,659.0,823.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,15-59,20897192.0,10752335.0,10144857.0,10710906.0,8233636.0,2477270.0,299876.0,99448.0,200428.0,2962178.0,788759.0,2173419.0,817059.0,411049.0,406010.0,6924232.0,1630492.0,5293740.0,535926.0,229398.0,306528.0
B0101,24.0,0.0,State - GUJARAT (24),Rural,60+,2884326.0,1327258.0,1557068.0,972332.0,782313.0,190019.0,36934.0,13244.0,23690.0,210122.0,53627.0,156495.0,25389.0,10190.0,15199.0,1664938.0,478074.0,1186864.0,15806.0,4481.0,11325.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,Total,25745083.0,13692101.0,12052982.0,8487254.0,7426356.0,1060898.0,84339.0,47573.0,36766.0,626062.0,355401.0,270661.0,191146.0,124625.0,66521.0,16547428.0,5862771.0,10684657.0,609867.0,276030.0,333837.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,5-9,2227201.0,1224345.0,1002856.0,21328.0,14286.0,7042.0,1060.0,606.0,454.0,14178.0,7902.0,6276.0,2946.0,1695.0,1251.0,2190635.0,1201551.0,989084.0,14331.0,8157.0,6174.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,10-14,2361564.0,1294455.0,1067109.0,72585.0,54713.0,17872.0,3629.0,2001.0,1628.0,24240.0,13402.0,10838.0,6998.0,4237.0,2761.0,2261110.0,1224339.0,1036771.0,30849.0,18264.0,12585.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,15-19,2459226.0,1364536.0,1094690.0,456221.0,387680.0,68541.0,11834.0,7359.0,4475.0,68057.0,42170.0,25887.0,28360.0,19629.0,8731.0,1923114.0,927327.0,995787.0,144373.0,88725.0,55648.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,20-24,2651608.0,1432366.0,1219242.0,1053161.0,932084.0,121077.0,14412.0,9340.0,5072.0,97882.0,62821.0,35061.0,39390.0,28069.0,11321.0,1486153.0,428121.0,1058032.0,167790.0,87398.0,80392.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,25-29,2511281.0,1327880.0,1183401.0,1283216.0,1140103.0,143113.0,11113.0,6607.0,4506.0,89152.0,54430.0,34722.0,29644.0,20370.0,9274.0,1127800.0,126740.0,1001060.0,91244.0,32472.0,58772.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,30-34,2202663.0,1157556.0,1045107.0,1200984.0,1057711.0,143273.0,9193.0,4798.0,4395.0,74186.0,40413.0,33773.0,21846.0,13728.0,8118.0,918300.0,54634.0,863666.0,47850.0,11324.0,36526.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,35-39,1961348.0,1027519.0,933829.0,1097293.0,954374.0,142919.0,7835.0,3700.0,4135.0,64332.0,32523.0,31809.0,18335.0,10816.0,7519.0,791888.0,36922.0,754966.0,34725.0,6358.0,28367.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,40-49,3199767.0,1670563.0,1529204.0,1780389.0,1548252.0,232137.0,11587.0,5463.0,6124.0,96219.0,47971.0,48248.0,24269.0,14224.0,10045.0,1311572.0,68877.0,1242695.0,40635.0,8081.0,32554.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,50-59,2085591.0,1105233.0,980358.0,1050067.0,926661.0,123406.0,6925.0,3754.0,3171.0,54807.0,29779.0,25028.0,11344.0,7054.0,4290.0,973792.0,145039.0,828753.0,19874.0,6799.0,13075.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,60-69,1167512.0,583302.0,584210.0,323433.0,282937.0,40496.0,4290.0,2483.0,1807.0,26344.0,14612.0,11732.0,5004.0,3040.0,1964.0,813445.0,283270.0,530175.0,11866.0,5491.0,6375.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,70-79,517944.0,243718.0,274226.0,81357.0,69863.0,11494.0,1497.0,886.0,611.0,8681.0,4894.0,3787.0,1395.0,806.0,589.0,426409.0,168075.0,258334.0,3236.0,1496.0,1740.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,80+,216777.0,91323.0,125454.0,29583.0,24928.0,4655.0,526.0,307.0,219.0,3479.0,1851.0,1628.0,646.0,378.0,268.0,183189.0,64237.0,118952.0,1343.0,588.0,755.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,Age not stated,123162.0,66273.0,56889.0,37637.0,32764.0,4873.0,438.0,269.0,169.0,4505.0,2633.0,1872.0,969.0,579.0,390.0,80582.0,30607.0,49975.0,1751.0,877.0,874.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,15-59,17071484.0,9085653.0,7985831.0,7921331.0,6946865.0,974466.0,72899.0,41021.0,31878.0,544635.0,310107.0,234528.0,173188.0,113890.0,59298.0,8532619.0,1787660.0,6744959.0,546491.0,241157.0,305334.0
B0101,24.0,0.0,State - GUJARAT (24),Urban,60+,1902233.0,918343.0,983890.0,434373.0,377728.0,56645.0,6313.0,3676.0,2637.0,38504.0,21357.0,17147.0,7045.0,4224.0,2821.0,1423043.0,515582.0,907461.0,16445.0,7575.0,8870.0
B0101,25.0,0.0,State - DAMAN & DIU (25),Total,Total,243247.0,150301.0,92946.0,116435.0,104614.0,11821.0,1261.0,897.0,364.0,3575.0,1923.0,1652.0,1235.0,772.0,463.0,121976.0,42867.0,79109.0,7456.0,2753.0,4703.0
